"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1038837274266484736",2018-09-09 17:11:21,"2400260346","contrapuntovzla","@consu18 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1036191776552480768",2018-09-02 09:59:05,"2400260346","contrapuntovzla","#FueNoticia #SinLuz Este jueves se registró otro apagón en Caracas: el segundo en menos de 24 horas https://t.co/0kIeTYMudn https://t.co/cMPfUSfkVj","Postcron App",FALSE,FALSE,0,0
"1038836920703479808",2018-09-09 17:09:57,"2400260346","contrapuntovzla","@jicama67 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,1
"1038838336725639170",2018-09-09 17:15:34,"2400260346","contrapuntovzla","@icpacheco #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038836947572215808",2018-09-09 17:10:03,"2400260346","contrapuntovzla","@marinawl #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837034755018752",2018-09-09 17:10:24,"2400260346","contrapuntovzla","@FFundacorazones #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038837289684795393",2018-09-09 17:11:25,"2400260346","contrapuntovzla","@adrianavalero #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038830736164507648",2018-09-09 16:45:22,"2400260346","contrapuntovzla","#SinLuz nuevamente en varios sectores de la Gran Caracas, desde hace casi 30 minutos. Los apagones en la capital de Venezuela son cada cada vez más frecuentes, sumado a que es un domingo sin agua en 5 municipios. ¿Dónde Ud. está hay luz? https://t.co/ADS1IAVe3y https://t.co/LbuYgBqtrJ","Twitter for iPhone",FALSE,FALSE,5,32
"1038833164335099904",2018-09-09 16:55:01,"2941644267","EfectoCocuyo","#Ahora Reportan fallas eléctricas en La Florida, Los Palos Grandes, El Llanito, Los Dos Caminos, Bello Monte, San Bernardino, San Agustín y La California. ¿Qué otros sectores de Caracas están #SinLuz? Coméntennos 👇","Twitter Web Client",FALSE,FALSE,23,129
"1039954760810545152",2018-09-12 19:11:51,"191218146","ve4205","#sinluz  Apagon en el estado Vargas. Y fuertes Bajones de electricidad en #Caracas y en los Valles del tuy estado Miranda.","Twitter for Android",FALSE,FALSE,0,1
"1039857406916878336",2018-09-12 12:45:00,"120767968","DavalosBarbara1","#12Sep | Cuadrillas de Corpoelec ausentes y vecinos de la Urbanización La Florida, en Caracas exigen el restablecimiento del servicio eléctrico. Zonas como: ♦️Av. Andrés Bello, ♦️Las Palmas, ♦️Av. Los Geranios están #Sinluz desde hace 10 horas. https://t.co/TH64ne2Zx6","Twitter for iPhone",TRUE,FALSE,2,2
"1039830779839307776",2018-09-12 10:59:11,"79901097","williamsAmaya","#Caracas #Sinluz https://t.co/ZyNB0ivQEX","Twitter for Android",TRUE,FALSE,1,0
"1039824519026954240",2018-09-12 10:34:18,"222240601","ariadnelena","#SOS @CORPOELECinfo mas de 9 horas #SinLuz  en #Caracas ya no es solo en Maracaibo","Twitter for Android",FALSE,FALSE,1,1
"1039695189735100417",2018-09-12 02:00:24,"905110187790487552","aviem_vzla","#12Sep Más de 15 horas sin luz tienen vecinos de Cúa y Charallave https://t.co/il3AhRxC8c #SinLuz #CrisisElectrica https://t.co/v3ZbA35nwn","SocialGest",FALSE,FALSE,1,1
"1038937651720667136",2018-09-09 23:50:13,"905110187790487552","aviem_vzla","#09Sep Se registra otro apagón en sectores de Caracas, Miranda y Vargas https://t.co/C7ShPCUHOi #SinLuz # Crisis Electrica https://t.co/fysdll6CZe","SocialGest",FALSE,FALSE,2,3
"1038936430498725889",2018-09-09 23:45:22,"905110187790487552","aviem_vzla","#09Sep Reportan apagones en distintas zonas de Caracas https://t.co/0o0NLo1UiO #SinLuz #CrisisElectrica https://t.co/mJaDEqjUJd","SocialGest",FALSE,FALSE,0,0
"1039689669603196928",2018-09-12 01:38:28,"51245956","lauritaqg","@CORPOELECinfo Otra vez #SinLuz en La Florida Caracas","Twitter for iPhone",FALSE,FALSE,0,1
"1039681879706873856",2018-09-12 01:07:31,"112355910","vanessitasan","Oootra vez sin luz en colinas de los caobos. Y entonces??? #sinluz #caracas 9:00pm","Twitter for Android",FALSE,FALSE,2,1
